CNES,NOME FANTASIA,UF,MUNICIPIO
9481346,ANA CAROLINA WOSNY,SC,MAFRA
9503498,LUIZ FELIPE SALIBA,SC,MAFRA
9528997,CONSULTORIO DERMATOLOGICO DRA BEATRIZ NAVROTSKI,SC,MAFRA
9617876,EV SERVICOS MEDICOS,SC,MAFRA
7609221,CIOM,SC,MAFRA
7632606,CENTRO DE LITOTRIPSIA DE MAFRA,SC,MAFRA
7758448,UNNA CLINICA DE FISIOTERAPIA,SC,MAFRA
7840489,TRANSFER CARE SERVICOS PRIVADOS DE AMBULANCIA LTDA ME,SC,MAFRA
7850247,IMOOT,SC,MAFRA
9284192,SACHET NESELLO SERVICOS MEDICOS LTDA ME,SC,MAFRA
9301968,PLAMED SERVICOS MEDICOS,SC,MAFRA
9202269,UNIDADE DE PRONTO ATENDIMENTO UPA 24 H PADRE ALDO SEIDEL,SC,MAFRA
9030034,AMBULATORIO DE FERIDAS DE MAFRA,SC,MAFRA
9052089,GONDRO SERVIOS MEDICOS,SC,MAFRA
9127895,RIOLAB LABORATORIO DE ANALISES CLINICAS EIRELI,SC,MAFRA
7591888,UNIDADE DE ESF CENTRAL,SC,MAFRA
9036016,CONSULTORIO DRA MELISSA BEVERVANCO,SC,MAFRA
7487010,UNIDADE DE ESF BENEMERITO JOSE TAUSCHECK,SC,MAFRA
7511353,AMBULATORIO UNIMED RIO MAFRA,SC,MAFRA
9485929,MEDICAL HC,SC,MAFRA
9825142,CARLA COSTA BEBER,SC,MAFRA
9096744,IVAN BAUER,SC,MAFRA
9096760,RELINDES ECKEL BAUER,SC,MAFRA
9225471,CONSULTORIO DE PSICOLOGIA GRASIELE KARINE PIVOVARSKI,SC,MAFRA
9321039,DANIELA AVILA NESELLO,SC,MAFRA
7903391,CONSULTORIO DE PSICOLOGIA ELENIR CARDOSO,SC,MAFRA
7913176,MCA PRESTADORA DE SERVICOS MEDICOS LDTA,SC,MAFRA
7569335,JL SERVICOS MEDICOS,SC,MAFRA
9308016,JULIANA SCHUSTER SEMMER KRAMBECK ME,SC,MAFRA
9191151,NUCLEO DE CORRECAO VISUAL OPTOMETRIA,SC,MAFRA
7903553,CONSULTORIO ODONTOLOGICO VALDIR MOLLER,SC,MAFRA
9661174,RAFAEL SACHET DUTRA,SC,MAFRA
7429479,CONSULTORIO ISOLADO OSCAR NELSON REIMANN JUNIOR,SC,MAFRA
9320644,MICHAEL RICARDO LANG,SC,MAFRA
7910290,ALESSANDRA DA ROSA FISIOTERAPEUTA,SC,MAFRA
9108866,PA PLAN SERVICOS MEDICOS LTDA ME,SC,MAFRA
9844945,CENTRO MEDICO QUALITY CARE,SC,JOINVILLE
9845755,ANA PAULA DE SOUZA CASTRO SILVA,SC,JOINVILLE
9208542,FLAVIA DAROLD,SC,CAMPOS NOVOS
7967322,ANA CRISTINA PEDROSO,SC,CAMPOS NOVOS
9801588,FLESCH CLINICA INTEGRADA,SC,CAMPOS NOVOS
9640657,EXCELENCE ODONTOLOGIA AVANCADA,SC,CAMPOS NOVOS
7541686,VIP DENT,SC,CAMPOS NOVOS
9468331,DANIOPTO,SC,CAMPOS NOVOS
9571094,PORTALMED SST SEGURANCA E SAUDE DO TRABALHO,SC,CAMPOS NOVOS
9804110,JOAO VITOR SIMAS CORREA,SC,CAMPOS NOVOS
7730861,ODONTOLOGIA INTEGRADA,SC,CAMPOS NOVOS
9730427,CLINICA EVOLUIR,SC,CAMPOS NOVOS
9459006,KAROLINE KOECH BRATI,SC,CAMPOS NOVOS
7576528,CONSULT SERVICOS MEDICOS LTDA ME,SC,CAMPOS NOVOS
7972520,ORAL CENTER ODONTOLOGIA,SC,CAMPOS NOVOS
9143122,CENTRO ODONTOLOGICO ORTO IMPLANTE,SC,CAMPOS NOVOS
9110666,CENTRO DE REGULACAO CAMPOS NOVOS,SC,CAMPOS NOVOS
9321128,FALCAO CRISTOFOLI SERVICOS ORTOPEDICOS,SC,CAMPOS NOVOS
9354522,FETALE MATERNO LTDA ME,SC,CAMPOS NOVOS
7525559,GLEICE APARECIDA DOS SANTOS,SC,CAMPOS NOVOS
7673442,CONSULTORIO ODONTOLOGICO DR ILTAIR GALLI JUNIOR,SC,CAMPOS NOVOS
7939922,GASTRO CLINICA LTDA ME,SC,CAMPOS NOVOS
9466509,INTERCLINICAS CAMPOS NOVOS LTDA,SC,CAMPOS NOVOS
9467068,GEHRKE GOMES SERVICOS DE SAUDE LTDA,SC,CAMPOS NOVOS
7960638,CENTRO ODONTOLOGICO SORRIDENT,SC,CAMPOS NOVOS
7739192,MARIZA KOFFERMANN,SC,CAMPOS NOVOS
9142584,FISIOSANTOS,SC,CAMPOS NOVOS
9378510,VERONICA GEHRKE GOMES,SC,CAMPOS NOVOS
9658653,JUCIELE DALL OGLIO DE SOUZA,SC,CAMPOS NOVOS
9120939,GEOVANA CRISTINA RECALCATTI ODONTOLOGIA,SC,CAMPOS NOVOS
9456996,JRM FISIOTERAPIA,SC,CAMPOS NOVOS
9844465,INSTITUTO SER PSI,SC,SAO JOSE
9845852,UNIDADE BASICA DE SAUDE DA FAMILIA FLOR DE MACIEIRA,SC,SAO JOAQUIM
9773010,NASF I SAO JOAQUIM,SC,SAO JOAQUIM
9847448,LABORATORIO PREVENT LTDA,SC,ANCHIETA
9836640,UNIDADE BASICA DE SAUDE PARQUE DO AGRICULTOR,SC,ITAJAI
9848185,CIKEL,SC,PALHOCA
9839798,POLICLINICA BALNEARIO BARRA DO SUL,SC,BALNEARIO BARRA DO SUL
9853065,ACADEMIA DE SAUDE DE SAO JOAO DO ITAPERIU,SC,SAO JOAO DO ITAPERIU
9838325,CLINICA DR ARALDI,SC,CACADOR
9838201,CONSULTORIO ODONTOLOGICO DRA MARIANA BORTOLON,SC,CACADOR
7976895,CLINICA DE ORTOPEDIA E TRAUMATOLOGIA CAMPOS NOVOS,SC,CAMPOS NOVOS
7822766,UNIDADE PRISIONAL AVANCADA DE CAMPOS NOVOS,SC,CAMPOS NOVOS
7401191,CONSULTORIO ISOLADO MONIQUE MARCHIORI,SC,MAFRA
9458875,CLINICA MEDICA SALIBA,SC,MAFRA
9142894,UNIDADE DE ESF OSVALDO SAMPAIO,SC,MAFRA
9343512,CENTRAL DE REGULACAO AMBULATORIAL DE MAFRA,SC,MAFRA
9586385,LABORCLIN,SC,MAFRA
9773193,FERNANDA FERREIRA MIREK LANGER,SC,MAFRA
9800301,TEMPO OCUPACIONAL,SC,MAFRA
9842748,BEM ESTAR FISIOTERAPIA,SC,FLORIANOPOLIS
9842853,CLINICA IMAGEM,SC,FLORIANOPOLIS
9851763,NUTRICLIN CLINICA DE NUTRICAO,SC,FLORIANOPOLIS
9846425,POSTO ITACORUBI,SC,FLORIANOPOLIS
9847421,VANESSA RAQUEL ZALESKI SEBASTIANI,SC,FLORIANOPOLIS
9849580,BLANC ODONTOLOGIA,SC,FLORIANOPOLIS
9853227,KARINE BEKARI SOUZA,SC,FLORIANOPOLIS
9845518,CLINICA ODONTOLOGICA DRA ODARA PETTER,SC,FLORIANOPOLIS
9848193,UP DENTAL CENTRO ODONTOLOGICO E SAUDE,SC,FLORIANOPOLIS
9858954,CONSULTORIO ODONTOLOGICO DRA PAULA REIS,SC,RODEIO
9859225,FLAVIO ENGEL MENEZES,SC,FLORIANOPOLIS
9855238,UNIMED PERSONAL PERINI,SC,JOINVILLE
9856374,CARDIO VIDA,SC,SAO MIGUEL DO OESTE
9853421,LABORATORIO BIOLAB,SC,SAO JOSE
9847987,ITERPSI,SC,SAO JOSE
9862285,CONSULTORIO MEDICO,SC,SALTO VELOSO
7437706,FISIO HOPE FISIOTERAPIA E PILATES,SC,SAO JOAO DO OESTE
7688946,LABORATORIO CASTANHEDE,SC,SAO JOAO DO OESTE
9023828,CENTRAL DE REGULACAO DO ACESSO DE SAO JOAO DO OESTE,SC,SAO JOAO DO OESTE
9188797,CONSULTORIO DE PSICOLOGIA DE FERNANDA SEHN,SC,SAO JOAO DO OESTE
9860622,J PAULO SERVICOS MEDICOS EIRELI,SC,CAMPOS NOVOS
9729550,FARMACIA PUBLICA MUNICIPAL DE URUBICI,SC,URUBICI
9293574,ACADEMIA DA SAUDE ENO VIEIRA DE ANDRADE,SC,URUBICI
9545190,SECRETARIA MUNICIPAL DE SAUDE URUBICI,SC,URUBICI
9385193,LABORATORIO PALMA,SC,URUBICI
9821198,PONTO X,SC,FLORIANOPOLIS
9842373,CONSULTORIO DE PSICOLOGIA GUSTAVO ASSI,SC,BRUSQUE
9860185,NATURAL QI,SC,BRUSQUE
7767919,CLINICA MEDICA GIRARDI BAENA LTDA ME,SC,TAIO
9333533,CLINICA ODONTOLOGICA GIRARDI,SC,TAIO
7943857,SALA DE VACINA,SC,TAIO
7548737,CLINICA MEDICA BIBIANE LTDA,SC,TAIO
7780419,FILIPE LEONARDO STRINGARI,SC,TAIO
9859055,ORALE ODONTOLOGIA E SAUDE EIRELI,SC,SAO BENTO DO SUL
9859039,CLINICA MEDICA DR ADRIANO CRUZ,SC,SAO BENTO DO SUL
9820469,TATIL FISIOTERAPIA E REABILITACAO,SC,INDAIAL
9831428,CRAD C T FILHOS DE DEUS,SC,INDAIAL
9846697,LAMBERTO BORBA,SC,INDAIAL
9839437,BIOVIDA,SC,GALVAO
9862560,LINNER OFTALMOLOGIA,SC,SAO MIGUEL DO OESTE
9851720,FACEALL ODONTOLOGIA ENSINO E PESQUISA,SC,BLUMENAU
9861564,PEDIATRIA 3K,SC,TUBARAO
9849343,ANA PAULA SAUDE,SC,CRICIUMA
9849351,IARA BENINCA,SC,CRICIUMA
9853049,SERENA CLINICA MEDICA,SC,CRICIUMA
9855467,HENRIQUE PERUCHI MADALENA,SC,CRICIUMA
9863060,FERRAZ DE CASTRO SAUDE,SC,CRICIUMA
7404794,UNIDADE BASICA DE SAUDE ESF 06,SC,SEARA
9848231,FARMACIA LUISA,SC,JAGUARUNA
9746188,ALMOXARIFADO MUNICIPAL DE MEDICAMENTOS E CORRELATOS,SC,MORRO DA FUMACA
7491190,SUELI GUGLIELMI,SC,MORRO DA FUMACA
9421416,CENTRAL DE REGULACAO MORRO DA FUMACA,SC,MORRO DA FUMACA
9070176,CLINICA SAO ROQUE,SC,MORRO DA FUMACA
9379606,CRISTIANE DACAMPORA GUAZZI FONOAUDIOLOGA,SC,MORRO DA FUMACA
7561261,CAPS I CENTRO DE ATENCAO PSICOSSOCIAL,SC,MORRO DA FUMACA
9621679,LABORATORIO SANTA SOPHIA,SC,PALHOCA
9051643,FARMACIA NAPOLEAO,SC,SAO LOURENCO DO OESTE
9789235,CLINICA MEDICA CAPORALI,SC,CACADOR
7846681,FORMULA FAMILIAR,SC,CANELINHA
9094636,GUSTAVO DASSOLER DA SILVA,SC,BALNEARIO CAMBORIU
9193065,CLINICA DE FISIOTERAPIA E REABILITACAO FISIO LIFE,SC,CONCORDIA
7877560,MK SERVICOS MEDICOS,SC,BALNEARIO CAMBORIU
7998856,EDUARDO KNOP,SC,ITAJAI
9436790,TELERAD SERVICOS MEDICOS LTDA,SC,LAGES
9163239,GABRIEL CORREA DA SILVA VASCONCELLOS,SC,BALNEARIO CAMBORIU
9163603,CORPO DE BOMBEIROS MILITAR DE BENEDITO NOVO,SC,BENEDITO NOVO
9832297,MARCELO MALINVERNI APPEL,SC,LAGES
9685219,ELEGANCE ODONTOLOGIA,SC,CONCORDIA
9480838,CENTRAL DE REGULACAO SMS BALNEARIO ARROIO DO SILVA,SC,BALNEARIO ARROIO DO SILVA
9862048,3A FISIOTERAPIA E TERAPIAS ALTERNATIVAS,SC,PONTE ALTA
9524967,SAUDE ANIMAL,SC,SAO JOAQUIM
7449240,PASQUALLI ODONTOLOGIA,SC,PINHALZINHO
7708815,TISSOT ODONTOLOGIA ESPECIALIZADA,SC,BALNEARIO CAMBORIU
9607129,SERVICO SOCIAL DA INDUSTRIA,SC,PINHALZINHO
9260927,ODONTO CON,SC,CONCORDIA
9457089,CLIDEC,SC,SAO LOURENCO DO OESTE
9011099,INSTITUTO DO CORACAO DE RIO DO SUL LTDA,SC,RIO DO SUL
9043748,CENTRAL DE REGULACAO MUNICIPAL AMBULATORIAL,SC,LONTRAS
7449216,AGNOLETTO ODONTOLOGIA,SC,PINHALZINHO
9438742,TRENTINI TAVARES CLINICA MEDICA LTDA,SC,TAIO
9575081,SEFARAD,SC,SAO JOAO BATISTA
7671806,COSULTORIO DE PSICOLOGIA VANESSA GEANA SUCHEVICZ,SC,PORTO UNIAO
9622527,ANA CAROLINA VILHENA DE MELO,SC,LAGES
7932782,CLINICA ILIE,SC,MARAVILHA
7802927,UROCENTER CLINICA DE UROLOGIA EIRELI,SC,MARAVILHA
9253440,PSICOSAUDE,SC,LAGES
9448535,MK BC PESQUISA CLINICA,SC,BALNEARIO CAMBORIU
7536860,CECOR CENTRO DO CORACAO,SC,PORTO UNIAO
9001565,JF APOIO A GESTAO DE SAUDE,SC,ICARA
9461566,CENTRAL DE REGULACAO MUNICIPAL AMBULATORIAL DE IPUMIRIM,SC,IPUMIRIM
9780602,CONSULTORIO PSICOLOGICO UM NOVO OLHAR,SC,RIO DO OESTE
9021744,LIVREMENTE CONSULTORIO MEDICO,SC,CANOINHAS
7967667,CONSULTORIO ODONTOLOGICO BONETI,SC,PINHALZINHO
9675353,MW CONSULTORIO MEDICO DEMATOLOGICO,SC,BRUSQUE
9397264,ESTRATEGIA DE SAUDE DA FAMILIA MARGEM ESQUERDA II,SC,GASPAR
7393873,ODONTOLOGIA PEDRA BRANCA,SC,PALHOCA
9531009,PRISCILA FILOMENA RODRIGUES PALMA,SC,LAGES
9793909,RSUL RESSONANCIA,SC,ITAPEMA
7793308,CLINICA MEDICA JDB,SC,RIO DO SUL
9718931,CECOM,SC,ITAPEMA
9795731,ROBERTO PEREIRA WALTRICK,SC,LAGES
9251421,FARMACIA DE MEDICAMENTOS ESPECIALIZADOS ALTO CUSTO,SC,PALHOCA
9008543,MARCELO HENRIQUE SILVA DE SOUZA,SC,LAGES
9069704,VIVIANE FARIA DA SILVA,SC,BALNEARIO CAMBORIU
7628463,NASF DE MAJOR GERCINO,SC,MAJOR GERCINO
7994060,MARCELO ZALLI,SC,ITAPEMA
9462651,INSTITUTO UNIMED SC FILIAL CONCORDIA,SC,CONCORDIA
9054049,CENTRAL DE REGULACAO DE PENHA,SC,PENHA
9677062,VALIATI ESPECIALIDADES ODONTOLOGICAS LTDA,SC,LAGES
9596593,L ESPACE ODONTOLOGIA ESPECIALIZADA,SC,BALNEARIO CAMBORIU
9857710,SABRINA ESPINDOLA NUNES,SC,BALNEARIO CAMBORIU
9591567,NEUROSABER CLINICA NEUROPSICOPEDAGOGICA,SC,BRACO DO NORTE
9523383,T JR SERVICOS MEDICOS LTDA,SC,LAGES
9102132,UNIDADE MOVEL SUPORTE BASICO BRAVO 01 BACKUP,SC,BALNEARIO CAMBORIU
7769016,UNIDADE BASICA DE SAUDE ASSENTAMENTO JANGADA,SC,CALMON
7710178,POLO ACADEMIA DE SAUDE DE RIO DO CAMPO,SC,RIO DO CAMPO
7400063,VOLNEI JOSE MORASTONI,SC,ITAJAI
9844740,SORRIVEM DENTISTAS,SC,ITAPEMA
9540024,REDE FEMININA,SC,SANTA CECILIA
7958420,LABORATORIO EXAME,SC,ARARANGUA
7510438,CAMILA TONET,SC,RIO DO SUL
9791345,LIGIA ALVES ROCHA,SC,LAGES
9406077,CENTRAL DE REGULACAO MUNICIPAL DE ICARA,SC,ICARA
9410953,NAYARA IMAMURA EIRELI,SC,PORTO UNIAO
9849769,LABORATORIO REGIONAL DE PROTESE DENTARIA,SC,MONTE CARLO
7992165,VILLE SAUDE CENTRO MEDICO,SC,BALNEARIO CAMBORIU
9284087,SORRIVITA CLINICA ODONTOLOGICA,SC,PALHOCA
9736727,CLINICA ODONTOLOGICA LOCATELLI,SC,CONCORDIA
9187944,PONTO DE APOIO MARANATA,SC,ITAJAI
9501614,CONSULTORIO ODONTOLOGICO,SC,MARAVILHA
9704949,CLINICA DRA STEPANIE CANDIOTO FIRMINO,SC,RIO DO SUL
7936745,GFC SERVICOS MEDICOS SS LTDA ME,SC,CRICIUMA
9046844,ENDOCRINOLOGIA E METABOLOGIA GARGIONI,SC,LAGES
9324712,CLINICA FISIODONTO,SC,SAO JOAQUIM
9802185,ODAIR COMIN,SC,LAGES
9050108,ADEMIR LOPES,SC,RIO DO SUL
7418159,SERTES EMPREENDIMENTOS,SC,LAGES
9856323,UNIMED VIDEIRA,SC,VIDEIRA
7636644,MARCELLO JOSE RESENDE DE CAMPOS,SC,PALHOCA
9056947,CENTRO DE TESTAGEM E ACONSELHAMENTO CTA,SC,RIO DO SUL
7956355,TAIS DE FATIMA BARCELLOS RIBEIRO,SC,ITAJAI
7471289,LUIS RICARDO PREVEDELLO PEREIRA,SC,ITAJAI
9036571,PSICOLOGA PATRICIA FERNANDA CONTE,SC,CORONEL FREITAS
9354611,FISIO GAMBA,SC,LAGES
9592482,FEMMINA,SC,ICARA
7803974,OTOCLIN,SC,BALNEARIO CAMBORIU
7626398,CONSULTORIO ODONTOLOGICO DR LEANA,SC,WITMARSUM
9873015,LIV SERVICOS MEDICOS,SC,PINHALZINHO
9552642,VIVA LEVE,SC,PORTO UNIAO
9322264,REABILIT CLINICA DE REABILITACAO NEUROPSICOMOTORA,SC,CONCORDIA
9773797,NUTRICIONISTA LAIS MARTINELLI,SC,CORONEL FREITAS
9722211,SAMU FPOLIS ARCANJO II ASA FIXA,SC,FLORIANOPOLIS
7946341,FARMACIA AVENIDA,SC,SAO LOURENCO DO OESTE
9794670,UNIDADE BASICA DE SAUDE NOSSA SENHORA DE FATIMA,SC,PENHA
7444753,LABORATORIO FERRARI,SC,LAGUNA
9817247,PAULO ALBERTO DUARTE,SC,LAGES
9817255,JOAO MARCELO BIASI STASKOWIAN,SC,CACADOR
9878009,CLINIMAGEM,SC,TURVO
9849327,LETICIA MARIA PAGNONCELLI,SC,JOACABA
9259910,KARLA THAYSE KAESTNER,SC,RIO DO SUL
9043918,FARMACIA DO POVO,SC,SAO LOURENCO DO OESTE
9862587,BIANCA KELLER LIMA MARTELLI,SC,ITAPEMA
7751575,CONSULTORIO ODONTOLOGICO RAFAEL BALARIM,SC,ABELARDO LUZ
9093141,LUMEN VITAE CLINICA MEDICA,SC,ITAJAI
9419497,SENTIR CLINICA,SC,RIO DO SUL
9042253,CENTRAL DE REGULACAO MUNICIPAL AMBULATORIAL DE IBIRAMA,SC,IBIRAMA
7773897,CONSULTORIO MEDICO ANDRE LUIS SEBBEN,SC,PORTO UNIAO
9379282,UNIMED ALTO VALE,SC,RIO DO SUL
9108130,MARISA KLEIN HORNER,SC,BRUSQUE
9225269,LUCIA BEVILACQUIA BORGES GOMES,SC,ITAJAI
9741038,SKP ATENDIMENTO PSICOLOGICO,SC,OTACILIO COSTA
9247718,HCG CLINICA MEDICA LTDA,SC,BALNEARIO CAMBORIU
7652119,OCEANA ESTALEIRO,SC,ITAJAI
9172130,REFLETIR,SC,BALNEARIO CAMBORIU
9290370,CENTRAL DE REGULACAO AMBULATORIAL DE PIRATUBA,SC,PIRATUBA
9431624,GHANEM LABORATORIO E SAUDE,SC,BALNEARIO CAMBORIU
7481632,UNIDADE DE SAUDE DA FAMILIA DO PRESIDENTE VARGAS II,SC,ICARA
9847766,CLINICA UNIAO,SC,ITAJAI
9058400,ANA CIBELLE SAUDE E BEM ESTAR,SC,MARAVILHA
7605447,ESPACO SAUDE DRA CARLA KOMNITSKI,SC,ITAJAI
9270728,LEONILDA TEREZINHA JABOINSKI,SC,ITAJAI
9635149,INDIANARA DEL POSSO,SC,CONCORDIA
7720866,KRISSYE SPREDO PAES,SC,RIO DO SUL
9253718,SOLANO SOLANO CLINICA OFTALMOLOGICA,SC,RIO DO SUL
9250018,MARCELO EDUARDO SILVA,SC,ITAJAI
7792077,TATIANE WATANABE,SC,CRICIUMA
9065660,CONSULTORIO MEDICO,SC,BALNEARIO CAMBORIU
7613067,NATALIE PRISCILA DO NASCIMENTO DE MELO,SC,RIO DO SUL
9467858,INSTITUTO REDENCAO,SC,BIGUACU
9871802,MARCELO DAISON CONRAD,SC,LAGES
9023968,CENTRAL DE REGULACAO MUNICIPAL AMBULATORIAL,SC,TROMBUDO CENTRAL
9159029,JWL CLINICA MEDICA LTDA,SC,RIO DO SUL
9724737,CENTRAL ESTADUAL DE TRANSPLANTES DE SANTA CATARINA,SC,FLORIANOPOLIS
9775994,HELOISA DEL CASTANHEL UBALDO BRANCHER,SC,LAGES
9482741,EMANUELLE DAMO CERIZOLLI CIA LTDA,SC,MARAVILHA
9452079,CENTRAL MUNICIPAL DE REGULACAO DE MELEIRO,SC,MELEIRO
7966687,CLINIK FISIOTERAPIA,SC,SEARA
9084533,JONNY ARRUDA DE SOUZA SERVICOS MEDICOS LTDA EPP,SC,LAGES
9864237,DR RODOLPHO MELO,SC,JOACABA
9359877,LANA MAGNESKI SPENGLER,SC,RIO DO OESTE
7713746,UNIDADE DE SAUDE NOVA GALICIA,SC,MAJOR GERCINO
9618708,PROTEGY VACINAS LTDA,SC,MARAVILHA
9257942,SEVERO SERVICOS MEDICOS,SC,BRUSQUE
7719957,CONRADO DIAS SERVICOS MEDICOS LTDA ME,SC,ICARA
7841752,FARMACIA KORMANN,SC,GUABIRUBA
7832990,SERVICO SOCIAL DA INDUSTRIA,SC,BALNEARIO CAMBORIU
9883525,CLINICA MEDICA DRA SANDRA MANENTI,SC,TURVO
7902492,FARMACIA MOREIRA FARMA,SC,GUARAMIRIM
7758987,ESTRATEGIA DE SAUDE DA FAMILIA COLONINHA,SC,GASPAR
7960263,CONSULTORIO DE PSICOLOGIA,SC,PINHALZINHO
9192794,CLINICA MARANATA,SC,RIO DO SUL
9791310,GETULIO ROMAGNA FILHO,SC,LAGES
9182551,CONSULTORIO ODONTOLOGICO MARINA SANDRIN ROSA EIRELI ME,SC,CONCORDIA
9730575,RICARDO GOLDONI NETO E CIA LTDA,SC,SAO LOURENCO DO OESTE
9091173,MARILIA GRANZOTTO VOLPATO,SC,LAGES
9709983,ALMOXARIFADO MUNICIPAL,SC,QUILOMBO
9436170,CENTRAL DE REGULACAO AMBULATORIAL MUNICIPAL DE POUSO REDONDO,SC,POUSO REDONDO
9307877,PRISCILA ROSEGHINI,SC,NOVA ITABERABA
7517823,TULIA KLEVESTON,SC,ARARANGUA
9288589,UROLOGIA PALHOCA,SC,PALHOCA
7378327,POLO ACADEMIA DA SAUDE AMIGOS DO CORACAO,SC,IPIRA
9847871,THAMARA TATTO EIRELI,SC,MONTE CARLO
7973683,EDIMED CENTRO MEDICO,SC,BALNEARIO CAMBORIU
9024972,HUMANITA CARDIOLOGIA,SC,SAO JOSE DO CEDRO
9500685,ESCOLA ESPECIAL ARTUR ARNS,SC,FORQUILHINHA
9701370,ERDMANN ESPACO DENTAL,SC,ITAJAI
9324925,PEZZINI SERVICOS MEDICOS EIRELI,SC,ITAJAI
9246932,CHRISTIAN SANTANGELO LEINER,SC,BALNEARIO CAMBORIU
9853588,GABRIELA DE CARVALHO,SC,ITAJAI
9495029,CENTRAL DE REGULACAO DE INTERNACAO MACRORREGIAO DE LAGES,SC,LAGES
9741127,CLINICAL DENTE,SC,OTACILIO COSTA
9213805,FLUIR SAUDE CONSCIENTE,SC,BALNEARIO CAMBORIU
9763465,RICARDO SAKATA,SC,LAGES
7395914,NASF BENEDITO NOVO,SC,BENEDITO NOVO
7588836,VANESSA E ROSELI CLINICA ODONTOLOGICA LTDA ME,SC,PALHOCA
9541438,ESPACO PSIQUE PSICOLOGIA CLINICA,SC,PORTO UNIAO
7358016,RADIMAGEM CLINICA RADIOLOGICA LTDA,SC,TREZE DE MAIO
9329587,POSTO DE COLETA LABORATORIO FAITA,SC,PENHA
7609108,ABRAHAO AOKI MEDICOS ASSOCIADOS LTDA ME,SC,PORTO UNIAO
9162984,UNICLINICAS SERVICOS MEDICOS LTDA,SC,LAGES
7758162,OCUPACIONAL CLINICA MEDICA,SC,ITAJAI
9202595,PEDCLIN,SC,BALNEARIO CAMBORIU
9468285,APAE DE WITMARSUM,SC,WITMARSUM
9563385,CLINICA DO SORRISO,SC,BALNEARIO CAMBORIU
9691219,LABORATORIO BURIGO,SC,ARARANGUA
7758960,ESTRATEGIA DE SAUDE DA FAMILIA SETE DE SETEMBRO,SC,GASPAR
9804250,VIGILANCIA SANITARIA DE JOACABA,SC,JOACABA
9051988,PAULA KARINA VITOR KOERICH,SC,BALNEARIO CAMBORIU
9809171,CONSULTORIO ODONTOLOGICO MARIANA SGROTT DALSOCHIO,SC,BRUSQUE
9515232,CLINICA MENDONCA,SC,RIO DO SUL
7713754,UNIDADE DE SAUDE DIAMANTE,SC,MAJOR GERCINO
7951795,PEDIATRAS SERVICOS MEDICOS LTDA,SC,LAGES
9059652,LABORATORIO DE ANALISES CLINICAS VIDAS S S LTDA,SC,ITUPORANGA
7694784,ROGER DA COSTA SCALCO,SC,BRACO DO NORTE
9077383,CONSULTORIO ODONTOLOGICO DRA FERNANDA SIMAO MALHEIROS,SC,GASPAR
7946368,LOTTUS SAUDE E BEM ESTAR,SC,LAGES
7922892,SANTIN SERVICOS DE SAUDE,SC,ABELARDO LUZ
9845429,MAX ATIVIDADES AMBULATORIAIS LTDA,SC,GUARACIABA
7841205,PRISMA OFTALMOLOGIA,SC,ITAJAI
9064494,FREDERICO GUIMARAES MARCHISOTTI,SC,BRUSQUE
7495463,PROGRAMA ACADEMIA DE SAUDE,SC,RIO DO SUL
9022112,PSF PAMPLONA,SC,RIO DO SUL
7746822,ODONTOART CLINICA ODONTOLOGICA,SC,CONCORDIA
9207996,ESPACO DA CRIANCA PEDIATRIA,SC,ITAJAI
7510446,CLINICA CUTIS,SC,CORONEL FREITAS
9675973,MUNIQUE KURTZ DE MELLO,SC,ITAJAI
9592520,MILENA PERRARO MARTINS,SC,BRACO DO TROMBUDO
9466681,TIAGO TURATTI RONCHI,SC,ARARANGUA
7541600,CENTRO DE REFERENCIA DE SAUDE DO TRABALHADOR,SC,FLORIANOPOLIS
9702075,MD DIAGNOSTKA,SC,GASPAR
7156693,EVODONTO,SC,ITAJAI
7815565,LUYARA MANOELA REISER,SC,ITAJAI
7406010,ADRIANA KNORR DE MEIRA,SC,MONDAI
9214143,ESTRATEGIA SAUDE DA FAMILIA FLORESTA,SC,MARAVILHA
9646558,SESI,SC,SAO JOSE DO CEDRO
7997639,CENTRAL DE REGULACAO MUNICIPAL AMBULATORIAL,SC,VITOR MEIRELES
7442831,CIRURGIA DENTISTA LEANDRA GARBO,SC,PINHALZINHO
7856172,HARMONY ODONTOLOGIA,SC,ITAPEMA
9581324,JONAS BEUMER,SC,TROMBUDO CENTRAL
9511415,COGNIACAO,SC,PALHOCA
9806172,ROMANI CENTRO CLINICO LTDA,SC,CONCORDIA
7747330,POLO DA ACADEMIA DA SAUDE,SC,CAXAMBU DO SUL
9338292,AMBULATORIO MUNICIPAL DE ALCOOL E DROGAS,SC,ICARA
9089942,LABORATORIO TAIO LTDA ME,SC,TAIO
9725741,LABORATORIO VITA,SC,GASPAR
7611897,CLINICA BERNARDI,SC,CONCORDIA
9271864,VR MED EIRELI ME,SC,ITAJAI
9464972,ADEMAR ANTUNES DA COSTA MELO,SC,OTACILIO COSTA
7474075,FARMACIA FARMAVIDA,SC,AGUAS FRIAS
9122842,FELIPE ANTONIO BALDISSERA,SC,ITAJAI
7430310,REDE FEMININA REGIONAL DE COMBATE AO CANCER DE PORTO UNIAO,SC,PORTO UNIAO
9803351,SANTOS BARROS VIANA,SC,LAGES
7988206,SINARA HELENA GUZZI MARTINS,SC,ITAPEMA
7764987,CLINICA MUNICIPAL DE FISIOTERAPIA,SC,LONTRAS
